timestamp,open,high,low,close,volume
2026-07-14T15:30:00,64499.08000000,64966.43000000,64495.70000000,64743.99000000,2219.61613000
2026-07-14T16:00:00,64744.00000000,64896.86000000,64606.00000000,64822.87000000,860.96489000
2026-07-14T16:30:00,64822.86000000,64893.92000000,64714.28000000,64730.00000000,403.11477000
2026-07-14T17:00:00,64730.01000000,64730.01000000,64231.77000000,64522.65000000,885.45590000
2026-07-14T17:30:00,64522.65000000,64700.00000000,64430.00000000,64621.43000000,270.55343000
2026-07-14T18:00:00,64621.43000000,64626.00000000,64479.34000000,64518.14000000,251.42463000
2026-07-14T18:30:00,64518.15000000,64648.88000000,64477.23000000,64571.98000000,250.82508000
2026-07-14T19:00:00,64571.99000000,64704.00000000,64533.08000000,64562.01000000,177.17640000
2026-07-14T19:30:00,64562.00000000,64661.89000000,64487.38000000,64569.59000000,190.78539000
2026-07-14T20:00:00,64569.59000000,64590.00000000,64445.44000000,64448.01000000,168.72527000
2026-07-14T20:30:00,64448.00000000,64599.00000000,64419.99000000,64572.02000000,112.52547000
2026-07-14T21:00:00,64572.02000000,64679.03000000,64526.00000000,64662.01000000,117.61365000
2026-07-14T21:30:00,64662.00000000,64893.92000000,64632.00000000,64676.90000000,309.88362000
2026-07-14T22:00:00,64676.89000000,65100.00000000,64516.00000000,64930.00000000,916.21204000
2026-07-14T22:30:00,64930.00000000,65030.00000000,64860.88000000,64860.89000000,351.85118000
2026-07-14T23:00:00,64860.89000000,65048.00000000,64782.00000000,64917.69000000,248.81808000
2026-07-14T23:30:00,64917.69000000,65044.12000000,64905.09000000,65043.98000000,169.68750000
2026-07-15T00:00:00,65043.99000000,65065.01000000,64835.62000000,64890.01000000,234.71998000
2026-07-15T00:30:00,64890.01000000,64890.01000000,64765.12000000,64824.58000000,117.73345000
2026-07-15T01:00:00,64824.57000000,64853.08000000,64697.97000000,64830.61000000,225.38123000
2026-07-15T01:30:00,64830.61000000,64844.00000000,64644.48000000,64674.35000000,384.81908000
2026-07-15T02:00:00,64674.35000000,64755.99000000,64517.56000000,64517.58000000,156.02878000
2026-07-15T02:30:00,64517.58000000,64563.59000000,64488.00000000,64490.87000000,194.96307000
2026-07-15T03:00:00,64490.87000000,64664.00000000,64490.86000000,64615.18000000,183.77751000
2026-07-15T03:30:00,64615.18000000,64840.00000000,64608.00000000,64792.01000000,196.01693000
2026-07-15T04:00:00,64792.00000000,64885.99000000,64762.00000000,64762.00000000,136.40709000
2026-07-15T04:30:00,64762.01000000,64867.85000000,64714.00000000,64746.01000000,152.84037000
2026-07-15T05:00:00,64746.01000000,64815.99000000,64602.50000000,64649.99000000,323.85967000
2026-07-15T05:30:00,64649.99000000,64964.96000000,64644.85000000,64944.06000000,362.64973000
2026-07-15T06:00:00,64944.06000000,65061.77000000,64878.00000000,64985.13000000,318.03702000
2026-07-15T06:30:00,64985.13000000,65277.37000000,64814.00000000,64814.00000000,656.02441000
2026-07-15T07:00:00,64814.01000000,64876.00000000,64485.00000000,64529.73000000,529.35572000
2026-07-15T07:30:00,64529.74000000,64640.00000000,64512.00000000,64549.34000000,680.39144000
2026-07-15T08:00:00,64549.33000000,64680.47000000,64549.33000000,64647.14000000,310.10200000
2026-07-15T08:30:00,64647.14000000,64797.02000000,64614.00000000,64768.01000000,648.36853000
2026-07-15T09:00:00,64768.00000000,64917.94000000,64760.00000000,64833.11000000,380.06223000
2026-07-15T09:30:00,64833.11000000,64833.12000000,64653.18000000,64671.83000000,162.41618000
2026-07-15T10:00:00,64671.84000000,64855.56000000,64618.02000000,64636.18000000,190.19362000
2026-07-15T10:30:00,64636.17000000,64692.65000000,64614.00000000,64663.00000000,126.10847000
2026-07-15T11:00:00,64663.00000000,64767.37000000,64616.11000000,64641.18000000,268.29638000
2026-07-15T11:30:00,64641.18000000,64755.28000000,64641.17000000,64732.15000000,231.84225000
2026-07-15T12:00:00,64732.15000000,64768.17000000,64606.00000000,64688.52000000,336.83217000
2026-07-15T12:30:00,64688.51000000,65249.90000000,64682.74000000,65164.00000000,1500.56926000
2026-07-15T13:00:00,65164.00000000,65577.00000000,65156.00000000,65312.72000000,1111.73394000
2026-07-15T13:30:00,65312.72000000,65518.00000000,64888.00000000,65117.99000000,830.38963000
2026-07-15T14:00:00,65118.00000000,65422.89000000,65070.00000000,65326.00000000,675.49150000
2026-07-15T14:30:00,65326.01000000,65517.05000000,65298.06000000,65399.81000000,511.64119000
2026-07-15T15:00:00,65399.80000000,65491.68000000,65261.71000000,65405.71000000,370.33450000
2026-07-15T15:30:00,65405.70000000,65600.00000000,65338.00000000,65427.61000000,782.92361000
2026-07-15T16:00:00,65427.60000000,65470.00000000,65040.29000000,65166.22000000,689.61340000
2026-07-15T16:30:00,65166.22000000,65182.91000000,64784.83000000,65120.79000000,733.58325000
2026-07-15T17:00:00,65120.80000000,65160.00000000,64980.02000000,65045.69000000,468.06531000
2026-07-15T17:30:00,65045.70000000,65194.72000000,64972.95000000,65056.10000000,651.63181000
2026-07-15T18:00:00,65056.10000000,65143.57000000,64965.24000000,65058.06000000,830.57919000
2026-07-15T18:30:00,65058.07000000,65114.00000000,64847.42000000,64860.00000000,246.27612000
2026-07-15T19:00:00,64860.00000000,64950.26000000,64738.49000000,64858.00000000,182.63874000
2026-07-15T19:30:00,64858.01000000,65000.00000000,64846.00000000,64977.34000000,195.33047000
2026-07-15T20:00:00,64977.34000000,65022.00000000,64899.00000000,65009.92000000,119.20609000
2026-07-15T20:30:00,65009.91000000,65055.39000000,64968.00000000,64968.01000000,120.31364000
2026-07-15T21:00:00,64968.02000000,65018.74000000,64843.74000000,64870.88000000,145.72099000
2026-07-15T21:30:00,64870.87000000,64880.55000000,64789.89000000,64834.31000000,143.51545000
2026-07-15T22:00:00,64834.31000000,64896.66000000,64772.00000000,64896.66000000,151.40539000
2026-07-15T22:30:00,64896.66000000,64982.47000000,64859.99000000,64866.93000000,123.76032000
2026-07-15T23:00:00,64866.93000000,64938.00000000,64843.56000000,64843.57000000,97.33142000
2026-07-15T23:30:00,64843.57000000,64862.00000000,64691.89000000,64756.28000000,212.61488000
2026-07-16T00:00:00,64756.28000000,64845.50000000,64565.98000000,64565.98000000,476.54419000
2026-07-16T00:30:00,64565.99000000,64650.00000000,64500.00000000,64584.07000000,285.66205000
2026-07-16T01:00:00,64584.07000000,64658.00000000,64392.01000000,64559.25000000,276.81214000
2026-07-16T01:30:00,64559.26000000,64830.00000000,64559.25000000,64730.01000000,186.06444000
2026-07-16T02:00:00,64730.00000000,64735.09000000,64594.22000000,64669.99000000,120.16528000
2026-07-16T02:30:00,64670.00000000,64687.11000000,64574.02000000,64642.01000000,207.32571000
2026-07-16T03:00:00,64642.00000000,64718.43000000,64586.71000000,64686.00000000,125.99341000
2026-07-16T03:30:00,64686.00000000,64745.55000000,64555.00000000,64619.95000000,95.05547000
2026-07-16T04:00:00,64619.96000000,64666.23000000,64544.04000000,64650.00000000,251.68022000
2026-07-16T04:30:00,64650.00000000,64692.00000000,64581.16000000,64650.05000000,363.93696000
2026-07-16T05:00:00,64650.05000000,64950.88000000,64592.67000000,64931.99000000,352.03959000
2026-07-16T05:30:00,64931.99000000,64997.52000000,64860.00000000,64917.99000000,266.56571000
2026-07-16T06:00:00,64917.99000000,64978.00000000,64808.00000000,64823.48000000,206.28614000
2026-07-16T06:30:00,64823.47000000,64828.00000000,64630.01000000,64777.32000000,149.33944000
2026-07-16T07:00:00,64777.33000000,64777.33000000,64500.01000000,64500.01000000,267.05976000
2026-07-16T07:30:00,64500.01000000,64502.54000000,64086.12000000,64238.00000000,871.70369000
2026-07-16T08:00:00,64238.00000000,64271.90000000,63888.00000000,64160.51000000,1529.58572000
2026-07-16T08:30:00,64160.52000000,64380.00000000,64064.79000000,64126.85000000,2438.02078000
2026-07-16T09:00:00,64126.86000000,64186.83000000,64028.00000000,64032.87000000,1863.85740000
2026-07-16T09:30:00,64032.86000000,64130.00000000,64019.02000000,64090.00000000,1523.88149000
2026-07-16T10:00:00,64090.00000000,64229.25000000,64077.75000000,64224.57000000,170.26789000
2026-07-16T10:30:00,64224.56000000,64269.42000000,64171.68000000,64221.34000000,180.91386000
2026-07-16T11:00:00,64221.34000000,64259.91000000,64101.00000000,64185.02000000,194.18052000
2026-07-16T11:30:00,64185.02000000,64269.42000000,64101.01000000,64256.53000000,182.83789000
2026-07-16T12:00:00,64256.52000000,64256.52000000,64086.01000000,64184.23000000,334.82709000
2026-07-16T12:30:00,64184.24000000,64211.85000000,63838.28000000,63966.01000000,393.47978000
2026-07-16T13:00:00,63966.01000000,64249.99000000,63961.14000000,64249.99000000,265.10471000
2026-07-16T13:30:00,64249.99000000,64480.00000000,64111.09000000,64376.00000000,561.94526000
2026-07-16T14:00:00,64375.99000000,64863.07000000,64332.57000000,64766.02000000,660.08107000
2026-07-16T14:30:00,64766.01000000,64836.00000000,64375.21000000,64543.51000000,333.89535000
2026-07-16T15:00:00,64543.51000000,64896.00000000,64320.00000000,64824.97000000,369.79633000
2026-07-16T15:30:00,64824.97000000,64838.50000000,64624.00000000,64704.73000000,250.77730000
2026-07-16T16:00:00,64704.73000000,64712.00000000,64398.00000000,64546.00000000,299.19589000
2026-07-16T16:30:00,64546.00000000,64658.38000000,64333.33000000,64484.00000000,224.38357000
2026-07-16T17:00:00,64484.01000000,64484.01000000,64092.57000000,64218.38000000,324.25513000
2026-07-16T17:30:00,64218.37000000,64282.60000000,63984.09000000,64069.03000000,291.86705000
2026-07-16T18:00:00,64069.04000000,64330.00000000,64052.14000000,64220.88000000,136.18445000
2026-07-16T18:30:00,64220.87000000,64326.00000000,64097.03000000,64246.01000000,139.39877000
2026-07-16T19:00:00,64246.01000000,64301.99000000,64162.16000000,64261.52000000,190.13425000
2026-07-16T19:30:00,64261.52000000,64282.60000000,64152.00000000,64271.84000000,178.46544000
2026-07-16T20:00:00,64271.85000000,64276.00000000,64158.00000000,64182.01000000,83.77980000
2026-07-16T20:30:00,64182.00000000,64203.82000000,64108.00000000,64114.27000000,85.93925000
2026-07-16T21:00:00,64114.25000000,64205.92000000,64101.18000000,64168.33000000,74.03191000
2026-07-16T21:30:00,64168.33000000,64253.25000000,64140.66000000,64161.99000000,114.06589000
2026-07-16T22:00:00,64162.00000000,64240.12000000,64016.00000000,64019.99000000,176.57842000
2026-07-16T22:30:00,64020.00000000,64175.31000000,63950.01000000,63968.00000000,175.02810000
2026-07-16T23:00:00,63968.01000000,64010.58000000,63754.00000000,63812.85000000,336.47214000
2026-07-16T23:30:00,63812.84000000,63906.00000000,63748.74000000,63830.20000000,179.06009000
2026-07-17T00:00:00,63830.20000000,63912.00000000,63750.00000000,63800.00000000,180.45927000
2026-07-17T00:30:00,63800.00000000,63886.00000000,63612.62000000,63886.00000000,254.90957000
2026-07-17T01:00:00,63886.00000000,64067.69000000,63828.00000000,63970.61000000,254.25629000
2026-07-17T01:30:00,63970.61000000,63980.00000000,63476.00000000,63546.24000000,481.51868000
2026-07-17T02:00:00,63546.25000000,63657.99000000,63430.40000000,63542.00000000,345.35205000
2026-07-17T02:30:00,63542.00000000,63578.30000000,63380.28000000,63482.00000000,473.04260000
2026-07-17T03:00:00,63482.00000000,63720.00000000,63482.00000000,63678.93000000,274.44934000
2026-07-17T03:30:00,63678.94000000,63699.60000000,63532.00000000,63570.00000000,401.59841000
2026-07-17T04:00:00,63570.00000000,63570.00000000,63320.00000000,63383.50000000,281.34219000
2026-07-17T04:30:00,63383.51000000,63576.00000000,63333.59000000,63486.01000000,209.49290000
2026-07-17T05:00:00,63486.01000000,63486.01000000,63190.84000000,63206.68000000,329.62120000
2026-07-17T05:30:00,63206.68000000,63226.00000000,62804.30000000,62839.76000000,860.82638000
2026-07-17T06:00:00,62839.77000000,62998.52000000,62710.00000000,62931.23000000,918.90889000
2026-07-17T06:30:00,62931.23000000,62962.00000000,62853.91000000,62948.00000000,281.33999000
2026-07-17T07:00:00,62948.00000000,62948.00000000,62800.00000000,62935.03000000,345.45316000
2026-07-17T07:30:00,62935.02000000,62983.99000000,62823.07000000,62828.11000000,943.02180000
2026-07-17T08:00:00,62828.11000000,62896.15000000,62740.92000000,62804.00000000,444.60661000
2026-07-17T08:30:00,62804.01000000,62939.04000000,62666.00000000,62888.00000000,393.54909000
2026-07-17T09:00:00,62888.01000000,62980.00000000,62852.89000000,62953.39000000,361.55921000
2026-07-17T09:30:00,62953.38000000,63069.06000000,62930.00000000,62989.46000000,241.89901000
2026-07-17T10:00:00,62989.47000000,63138.78000000,62989.47000000,63098.01000000,259.81091000
2026-07-17T10:30:00,63098.00000000,63201.91000000,63082.00000000,63179.92000000,274.75571000
2026-07-17T11:00:00,63179.91000000,63212.89000000,63063.67000000,63136.24000000,328.86616000
2026-07-17T11:30:00,63136.24000000,63361.70000000,63106.00000000,63298.01000000,288.33358000
2026-07-17T12:00:00,63298.00000000,63348.00000000,63162.02000000,63193.58000000,260.32162000
2026-07-17T12:30:00,63193.58000000,63200.00000000,63069.09000000,63099.75000000,358.32664000
2026-07-17T13:00:00,63099.75000000,63105.04000000,62770.00000000,62853.99000000,582.75326000
2026-07-17T13:30:00,62854.00000000,63180.00000000,62537.56000000,63153.99000000,798.74701000
2026-07-17T14:00:00,63154.00000000,63518.00000000,63147.67000000,63242.68000000,613.78722000
2026-07-17T14:30:00,63242.69000000,63355.99000000,63051.77000000,63174.00000000,585.59440000
2026-07-17T15:00:00,63174.01000000,63268.53000000,62856.16000000,63268.52000000,414.85473000
2026-07-17T15:30:00,63268.52000000,63452.00000000,63115.07000000,63452.00000000,287.98586000
2026-07-17T16:00:00,63452.00000000,63562.01000000,63312.01000000,63480.00000000,542.47077000
2026-07-17T16:30:00,63480.00000000,63706.75000000,63376.00000000,63594.00000000,339.27976000
2026-07-17T17:00:00,63594.00000000,64153.52000000,63594.00000000,64024.00000000,704.07566000
2026-07-17T17:30:00,64024.00000000,64228.27000000,63980.00000000,64049.86000000,506.11323000
2026-07-17T18:00:00,64049.85000000,64113.40000000,63894.00000000,63961.20000000,290.85681000
2026-07-17T18:30:00,63961.20000000,64387.99000000,63952.00000000,64259.73000000,471.00654000
2026-07-17T19:00:00,64259.73000000,64259.73000000,63981.20000000,64088.00000000,310.08306000
2026-07-17T19:30:00,64087.99000000,64210.01000000,64070.00000000,64160.80000000,268.36940000
2026-07-17T20:00:00,64160.80000000,64160.80000000,63982.80000000,64034.99000000,285.93052000
2026-07-17T20:30:00,64034.99000000,64192.57000000,63958.19000000,64120.00000000,170.25253000
2026-07-17T21:00:00,64120.01000000,64216.61000000,64117.51000000,64142.59000000,142.14216000
2026-07-17T21:30:00,64142.59000000,64146.24000000,64064.00000000,64110.00000000,142.06929000
2026-07-17T22:00:00,64110.01000000,64147.00000000,63964.00000000,63966.57000000,121.94168000
2026-07-17T22:30:00,63966.57000000,63994.11000000,63903.63000000,63986.00000000,133.93838000
2026-07-17T23:00:00,63986.01000000,63986.01000000,63884.35000000,63965.49000000,93.15018000
2026-07-17T23:30:00,63965.50000000,64011.08000000,63930.00000000,63931.67000000,336.87018000
2026-07-18T00:00:00,63931.67000000,64012.39000000,63895.33000000,63993.60000000,157.98482000
2026-07-18T00:30:00,63993.61000000,63993.61000000,63895.56000000,63910.04000000,59.94441000
2026-07-18T01:00:00,63910.05000000,64000.00000000,63886.65000000,63999.99000000,127.23705000
2026-07-18T01:30:00,64000.00000000,64000.00000000,63917.21000000,63952.98000000,73.69453000
2026-07-18T02:00:00,63952.97000000,64009.49000000,63930.54000000,63999.39000000,87.35889000
2026-07-18T02:30:00,63999.39000000,64032.60000000,63950.00000000,63967.61000000,285.14091000
2026-07-18T03:00:00,63967.61000000,63992.00000000,63945.66000000,63952.01000000,183.25546000
2026-07-18T03:30:00,63952.01000000,64017.85000000,63928.15000000,64017.84000000,395.74043000
2026-07-18T04:00:00,64017.84000000,64017.85000000,63954.99000000,63986.00000000,247.83720000
2026-07-18T04:30:00,63985.99000000,63986.00000000,63947.09000000,63967.99000000,63.90674000
2026-07-18T05:00:00,63968.00000000,63977.89000000,63926.39000000,63967.95000000,77.64631000
2026-07-18T05:30:00,63967.96000000,63998.00000000,63942.65000000,63967.95000000,75.63830000
2026-07-18T06:00:00,63967.95000000,64005.99000000,63954.75000000,63988.44000000,118.17919000
2026-07-18T06:30:00,63988.44000000,63988.45000000,63950.00000000,63979.67000000,75.50614000
2026-07-18T07:00:00,63979.67000000,64026.03000000,63974.94000000,64026.03000000,124.10752000
2026-07-18T07:30:00,64026.03000000,64026.03000000,64002.75000000,64002.75000000,166.27868000
2026-07-18T08:00:00,64002.75000000,64018.00000000,63960.00000000,64013.05000000,192.43396000
2026-07-18T08:30:00,64013.04000000,64019.64000000,63983.72000000,64006.01000000,101.00132000
2026-07-18T09:00:00,64006.01000000,64006.01000000,63887.73000000,63941.84000000,244.19696000
2026-07-18T09:30:00,63941.84000000,63987.77000000,63941.84000000,63987.76000000,42.33811000
2026-07-18T10:00:00,63987.77000000,64022.55000000,63982.34000000,64011.40000000,127.17873000
2026-07-18T10:30:00,64011.40000000,64026.39000000,64004.00000000,64016.43000000,136.91597000
2026-07-18T11:00:00,64016.43000000,64030.09000000,64010.99000000,64015.00000000,98.69837000
2026-07-18T11:30:00,64014.99000000,64097.22000000,64014.99000000,64069.89000000,160.73666000
2026-07-18T12:00:00,64069.89000000,64225.35000000,64057.27000000,64100.00000000,392.68404000
2026-07-18T12:30:00,64100.00000000,64274.47000000,64071.89000000,64218.00000000,162.26061000
2026-07-18T13:00:00,64218.01000000,64218.01000000,63963.00000000,64054.18000000,238.37162000
2026-07-18T13:30:00,64054.17000000,64106.00000000,64028.31000000,64106.00000000,62.53465000
2026-07-18T14:00:00,64105.99000000,64172.00000000,64101.42000000,64171.91000000,72.37905000
2026-07-18T14:30:00,64171.90000000,64195.01000000,64115.91000000,64126.00000000,110.44786000
2026-07-18T15:00:00,64126.00000000,64135.58000000,64080.00000000,64080.01000000,100.87874000
2026-07-18T15:30:00,64080.00000000,64163.99000000,64037.45000000,64123.12000000,102.03157000
2026-07-18T16:00:00,64123.13000000,64157.63000000,64091.48000000,64151.71000000,113.50975000
2026-07-18T16:30:00,64151.71000000,64314.00000000,64124.85000000,64303.47000000,212.25608000
2026-07-18T17:00:00,64303.48000000,64449.83000000,64280.22000000,64299.88000000,285.09240000
2026-07-18T17:30:00,64299.88000000,64492.00000000,64294.90000000,64480.29000000,287.31014000
2026-07-18T18:00:00,64480.28000000,64669.50000000,64462.00000000,64576.15000000,380.59068000
2026-07-18T18:30:00,64576.16000000,64577.95000000,64475.57000000,64512.41000000,150.41686000
2026-07-18T19:00:00,64512.41000000,64597.90000000,64482.00000000,64482.01000000,175.71903000
2026-07-18T19:30:00,64482.00000000,64570.00000000,64482.00000000,64552.79000000,118.29592000
2026-07-18T20:00:00,64552.80000000,64739.64000000,64528.69000000,64648.06000000,370.34154000
2026-07-18T20:30:00,64648.06000000,64713.67000000,64562.02000000,64693.01000000,184.21572000
2026-07-18T21:00:00,64693.02000000,64846.83000000,64646.04000000,64725.02000000,216.00943000
2026-07-18T21:30:00,64725.02000000,64808.00000000,64614.36000000,64731.72000000,149.28090000
2026-07-18T22:00:00,64731.73000000,64865.00000000,64724.67000000,64738.01000000,178.04525000
2026-07-18T22:30:00,64738.02000000,64853.21000000,64712.29000000,64805.05000000,325.08366000
2026-07-18T23:00:00,64805.04000000,64838.89000000,64709.28000000,64828.61000000,133.15605000
2026-07-18T23:30:00,64828.60000000,64843.30000000,64799.20000000,64834.22000000,87.31191000
2026-07-19T00:00:00,64834.21000000,64906.40000000,64788.03000000,64790.63000000,307.50016000
2026-07-19T00:30:00,64790.64000000,64810.65000000,64769.47000000,64792.08000000,135.54030000
2026-07-19T01:00:00,64792.08000000,64792.09000000,64770.75000000,64776.96000000,71.69281000
2026-07-19T01:30:00,64776.95000000,64782.19000000,64765.99000000,64765.99000000,139.34631000
2026-07-19T02:00:00,64766.00000000,64967.25000000,64700.84000000,64822.26000000,375.63392000
2026-07-19T02:30:00,64822.25000000,64950.00000000,64822.24000000,64826.01000000,198.45735000
2026-07-19T03:00:00,64826.01000000,64842.92000000,64620.44000000,64662.63000000,254.81881000
2026-07-19T03:30:00,64662.64000000,64706.18000000,64648.10000000,64706.18000000,161.29503000
2026-07-19T04:00:00,64706.18000000,64715.53000000,64610.89000000,64713.88000000,116.05256000
2026-07-19T04:30:00,64713.88000000,64795.43000000,64694.72000000,64720.17000000,133.26328000
2026-07-19T05:00:00,64720.17000000,64815.65000000,64714.00000000,64714.01000000,114.10830000
2026-07-19T05:30:00,64714.00000000,64746.71000000,64676.00000000,64724.01000000,92.16703000
2026-07-19T06:00:00,64724.00000000,64759.33000000,64694.66000000,64730.01000000,112.90317000
2026-07-19T06:30:00,64730.01000000,64758.83000000,64704.98000000,64711.69000000,131.89215000
2026-07-19T07:00:00,64711.69000000,64718.00000000,64690.00000000,64717.99000000,139.19103000
2026-07-19T07:30:00,64717.99000000,64784.00000000,64675.00000000,64711.05000000,262.08350000
2026-07-19T08:00:00,64711.04000000,64726.52000000,64631.54000000,64670.00000000,462.97688000
2026-07-19T08:30:00,64670.01000000,64743.00000000,64640.00000000,64707.49000000,139.68544000
2026-07-19T09:00:00,64707.48000000,64725.74000000,64550.00000000,64578.00000000,157.76867000
2026-07-19T09:30:00,64577.99000000,64602.61000000,64500.00000000,64509.99000000,235.16605000
2026-07-19T10:00:00,64510.00000000,64627.09000000,64482.00000000,64627.08000000,133.10079000
2026-07-19T10:30:00,64627.08000000,64700.00000000,64574.00000000,64595.00000000,201.54285000
2026-07-19T11:00:00,64595.00000000,64636.28000000,64520.00000000,64549.99000000,110.71008000
2026-07-19T11:30:00,64550.00000000,64558.60000000,64445.00000000,64467.64000000,97.98363000
2026-07-19T12:00:00,64467.65000000,64467.65000000,64285.24000000,64315.00000000,323.07819000
2026-07-19T12:30:00,64314.99000000,64466.56000000,64311.29000000,64441.15000000,226.20771000
2026-07-19T13:00:00,64441.16000000,64464.98000000,64307.72000000,64412.00000000,156.97399000
2026-07-19T13:30:00,64412.00000000,64516.33000000,64406.73000000,64483.31000000,168.97193000
2026-07-19T14:00:00,64483.32000000,64554.00000000,64425.24000000,64470.00000000,185.45765000
2026-07-19T14:30:00,64470.00000000,64663.04000000,64455.00000000,64593.07000000,143.51295000
2026-07-19T15:00:00,64593.07000000,64620.00000000,64505.21000000,64510.71000000,139.32069000
2026-07-19T15:30:00,64510.71000000,64589.76000000,64500.00000000,64585.32000000,120.98389000
2026-07-19T16:00:00,64585.33000000,64644.00000000,64505.21000000,64611.77000000,227.56091000
2026-07-19T16:30:00,64611.78000000,64611.78000000,64519.18000000,64538.72000000,94.07728000
2026-07-19T17:00:00,64538.72000000,64752.00000000,64406.30000000,64649.65000000,279.82783000
2026-07-19T17:30:00,64649.64000000,64725.52000000,64538.00000000,64547.86000000,122.36801000
2026-07-19T18:00:00,64547.86000000,64554.00000000,64280.00000000,64400.00000000,272.00980000
2026-07-19T18:30:00,64400.01000000,64444.66000000,64345.09000000,64419.99000000,49.70184000
2026-07-19T19:00:00,64420.00000000,64467.82000000,64352.00000000,64437.97000000,71.69692000
2026-07-19T19:30:00,64437.98000000,64462.58000000,64390.86000000,64462.58000000,43.33013000
2026-07-19T20:00:00,64462.58000000,64560.00000000,64462.57000000,64494.00000000,67.04300000
